0.013449
0.015627
0.022275
0.026992
0.031001
0.038071
0.041554
0.046507
0.051163
0.056043
0.025646
0.066843
0.072494
0.076823
0.081904
0.087228
0.092262
0.097888
0.102468
0.100626
0.105031
0.110201
0.116027
0.119906
0.127482
0.136745
0.139536
0.142466
0.148772
0.152742
